hotel_id,price,stock,city,date,language,mobile,avatar_id
320,119,0,vilnius,16,irish,1,86038
654,155,15,vilnius,16,irish,1,86038
956,99,10,vilnius,16,irish,1,86038
632,89,5,vilnius,16,irish,1,86038
136,91,12,vilnius,16,irish,1,86038
294,64,3,vilnius,16,irish,1,86038
887,137,16,vilnius,16,irish,1,86038
502,104,13,vilnius,16,irish,1,86038
607,139,7,vilnius,16,irish,1,86038
288,120,0,vilnius,16,irish,1,86038
461,60,14,vilnius,16,irish,1,86038
217,133,34,vilnius,16,irish,1,86038
976,87,0,vilnius,16,irish,1,86038
59,118,0,vilnius,16,irish,1,86038
678,88,14,vilnius,16,irish,1,86038
464,84,6,vilnius,16,irish,1,86038
520,89,7,vilnius,16,irish,1,86038
221,57,11,vilnius,16,irish,1,86038
19,59,7,vilnius,16,irish,1,86038
813,120,0,vilnius,16,irish,1,86038
89,103,12,vilnius,16,irish,1,86038
498,118,8,vilnius,16,irish,1,86038
451,116,12,vilnius,16,irish,1,86038
687,139,16,vilnius,16,irish,1,86038
533,136,18,vilnius,16,irish,1,86038
409,104,12,vilnius,16,irish,1,86038
545,142,8,vilnius,16,irish,1,86038
420,60,1,vilnius,16,irish,1,86038
896,60,0,vilnius,16,irish,1,86038
593,60,24,vilnius,16,irish,1,86038
605,179,16,vilnius,16,irish,1,86038
516,236,25,vilnius,16,irish,1,86038
155,102,8,vilnius,16,irish,1,86038
820,178,16,vilnius,16,irish,1,86038
240,160,19,vilnius,16,irish,1,86038
183,147,20,vilnius,16,irish,1,86038
819,126,38,vilnius,16,irish,1,86038
84,203,32,vilnius,16,irish,1,86038
215,85,10,vilnius,16,irish,1,86038
177,162,13,vilnius,16,irish,1,86038
198,139,16,vilnius,16,irish,1,86038
648,64,0,vilnius,16,irish,1,86038
503,188,22,vilnius,16,irish,1,86038
76,62,0,vilnius,16,irish,1,86038
955,77,6,vilnius,16,irish,1,86038
204,61,7,vilnius,16,irish,1,86038
432,163,20,vilnius,16,irish,1,86038
740,141,16,vilnius,16,irish,1,86038
61,202,39,vilnius,16,irish,1,86038
125,58,10,vilnius,16,irish,1,86038
40,118,11,vilnius,16,irish,1,86038
794,213,38,vilnius,16,irish,1,86038
362,102,13,vilnius,16,irish,1,86038
356,83,3,vilnius,16,irish,1,86038
667,136,13,vilnius,16,irish,1,86038
355,89,10,vilnius,16,irish,1,86038
406,59,6,vilnius,16,irish,1,86038
620,157,14,vilnius,16,irish,1,86038
72,60,6,vilnius,16,irish,1,86038
247,148,23,vilnius,16,irish,1,86038
197,118,0,vilnius,16,irish,1,86038
74,120,16,vilnius,16,irish,1,86038
670,84,0,vilnius,16,irish,1,86038
448,133,16,vilnius,16,irish,1,86038
340,81,7,vilnius,16,irish,1,86038
189,115,22,vilnius,16,irish,1,86038
5,128,27,vilnius,16,irish,1,86038
914,61,2,vilnius,16,irish,1,86038
568,87,22,vilnius,16,irish,1,86038
551,63,12,vilnius,16,irish,1,86038
879,120,22,vilnius,16,irish,1,86038
758,63,16,vilnius,16,irish,1,86038
957,66,0,vilnius,16,irish,1,86038
589,64,0,vilnius,16,irish,1,86038
408,139,16,vilnius,16,irish,1,86038
18,61,7,vilnius,16,irish,1,86038
479,162,17,vilnius,16,irish,1,86038
104,60,28,vilnius,16,irish,1,86038
47,161,22,vilnius,16,irish,1,86038
881,143,15,vilnius,16,irish,1,86038
490,142,14,vilnius,16,irish,1,86038
409,93,32,vilnius,25,irish,1,100256
632,86,17,vilnius,25,irish,1,100256
80,204,70,vilnius,25,irish,1,100256
406,59,15,vilnius,25,irish,1,100256
479,145,38,vilnius,25,irish,1,100256
40,114,50,vilnius,25,irish,1,100256
820,143,43,vilnius,25,irish,1,100256
355,86,35,vilnius,25,irish,1,100256
620,150,45,vilnius,25,irish,1,100256
502,89,28,vilnius,25,irish,1,100256
221,57,21,vilnius,25,irish,1,100256
667,121,30,vilnius,25,irish,1,100256
408,109,41,vilnius,25,irish,1,100256
187,143,49,vilnius,25,irish,1,100256
914,59,18,vilnius,25,irish,1,100256
356,83,36,vilnius,25,irish,1,100256
765,61,21,vilnius,25,irish,1,100256
551,63,19,vilnius,25,irish,1,100256
288,120,44,vilnius,25,irish,1,100256
215,85,14,vilnius,25,irish,1,100256
451,116,43,vilnius,25,irish,1,100256
794,213,82,vilnius,25,irish,1,100256
448,114,32,vilnius,25,irish,1,100256
498,96,26,vilnius,25,irish,1,100256
955,65,14,vilnius,25,irish,1,100256
813,120,14,vilnius,25,irish,1,100256
76,62,0,vilnius,25,irish,1,100256
420,60,27,vilnius,25,irish,1,100256
956,96,26,vilnius,25,irish,1,100256
976,87,15,vilnius,25,irish,1,100256
568,87,38,vilnius,25,irish,1,100256
678,83,38,vilnius,25,irish,1,100256
545,132,32,vilnius,25,irish,1,100256
161,117,60,vilnius,25,irish,1,100256
654,144,53,vilnius,25,irish,1,100256
879,120,42,vilnius,25,irish,1,100256
198,124,30,vilnius,25,irish,1,100256
623,189,73,vilnius,25,irish,1,100256
136,88,30,vilnius,25,irish,1,100256
118,90,31,vilnius,25,irish,1,100256
589,64,14,vilnius,25,irish,1,100256
183,130,60,vilnius,25,irish,1,100256
533,136,55,vilnius,25,irish,1,100256
18,55,17,vilnius,25,irish,1,100256
189,115,44,vilnius,25,irish,1,100256
954,125,38,vilnius,25,irish,1,100256
957,66,21,vilnius,25,irish,1,100256
294,64,17,vilnius,25,irish,1,100256
84,195,80,vilnius,25,irish,1,100256
61,202,72,vilnius,25,irish,1,100256
432,146,52,vilnius,25,irish,1,100256
19,59,16,vilnius,25,irish,1,100256
593,60,38,vilnius,25,irish,1,100256
104,60,38,vilnius,25,irish,1,100256
887,118,32,vilnius,25,irish,1,100256
177,150,44,vilnius,25,irish,1,100256
247,136,61,vilnius,25,irish,1,100256
72,60,17,vilnius,25,irish,1,100256
758,63,25,vilnius,25,irish,1,100256
950,82,15,vilnius,25,irish,1,100256
687,115,32,vilnius,25,irish,1,100256
89,88,24,vilnius,25,irish,1,100256
197,118,30,vilnius,25,irish,1,100256
279,55,18,vilnius,25,irish,1,100256
320,119,15,vilnius,25,irish,1,100256
819,126,76,vilnius,25,irish,1,100256
204,58,17,vilnius,25,irish,1,100256
490,121,29,vilnius,25,irish,1,100256
461,58,42,vilnius,25,irish,1,100256
394,65,26,vilnius,25,irish,1,100256
125,58,21,vilnius,25,irish,1,100256
5,128,57,vilnius,25,irish,1,100256
607,129,30,vilnius,25,irish,1,100256
47,137,46,vilnius,25,irish,1,100256
503,188,77,vilnius,25,irish,1,100256
670,84,14,vilnius,25,irish,1,100256
974,120,34,vilnius,25,irish,1,100256
340,81,16,vilnius,25,irish,1,100256
520,89,16,vilnius,25,irish,1,100256
155,91,28,vilnius,25,irish,1,100256
464,84,27,vilnius,25,irish,1,100256
59,118,28,vilnius,25,irish,1,100256
605,144,38,vilnius,25,irish,1,100256
74,120,40,vilnius,25,irish,1,100256
740,125,34,vilnius,25,irish,1,100256
362,82,32,vilnius,25,irish,1,100256
648,64,20,vilnius,25,irish,1,100256
217,133,64,vilnius,25,irish,1,100256
516,202,72,vilnius,25,irish,1,100256
935,64,14,vilnius,25,irish,1,100256
896,60,18,vilnius,25,irish,1,100256
881,136,62,vilnius,25,irish,1,100256
240,148,62,vilnius,25,irish,1,100256
498,148,2,vilnius,5,irish,1,100333
502,104,4,vilnius,5,irish,1,100333
183,236,4,vilnius,5,irish,1,100333
974,141,5,vilnius,5,irish,1,100333
520,89,0,vilnius,5,irish,1,100333
247,178,7,vilnius,5,irish,1,100333
215,85,6,vilnius,5,irish,1,100333
89,103,4,vilnius,5,irish,1,100333
362,102,4,vilnius,5,irish,1,100333
620,231,2,vilnius,5,irish,1,100333
503,294,4,vilnius,5,irish,1,100333
605,222,4,vilnius,5,irish,1,100333
819,126,10,vilnius,5,irish,1,100333
198,139,0,vilnius,5,irish,1,100333
19,59,0,vilnius,5,irish,1,100333
136,114,3,vilnius,5,irish,1,100333
667,136,0,vilnius,5,irish,1,100333
40,118,0,vilnius,5,irish,1,100333
47,161,6,vilnius,5,irish,1,100333
914,61,0,vilnius,5,irish,1,100333
954,141,0,vilnius,5,irish,1,100333
448,133,4,vilnius,5,irish,1,100333
464,84,0,vilnius,5,irish,1,100333
881,190,5,vilnius,5,irish,1,100333
670,84,0,vilnius,5,irish,1,100333
288,120,0,vilnius,5,irish,1,100333
177,162,0,vilnius,5,irish,1,100333
76,62,0,vilnius,5,irish,1,100333
18,66,2,vilnius,5,irish,1,100333
950,84,0,vilnius,5,irish,1,100333
758,63,9,vilnius,5,irish,1,100333
5,162,7,vilnius,5,irish,1,100333
632,89,0,vilnius,5,irish,1,100333
240,238,4,vilnius,5,irish,1,100333
654,229,4,vilnius,5,irish,1,100333
887,137,4,vilnius,5,irish,1,100333
568,87,8,vilnius,5,irish,1,100333
957,66,0,vilnius,5,irish,1,100333
279,71,4,vilnius,5,irish,1,100333
479,162,0,vilnius,5,irish,1,100333
879,120,6,vilnius,5,irish,1,100333
432,163,5,vilnius,5,irish,1,100333
678,88,0,vilnius,5,irish,1,100333
813,120,0,vilnius,5,irish,1,100333
409,104,0,vilnius,5,irish,1,100333
155,146,2,vilnius,5,irish,1,100333
125,58,4,vilnius,5,irish,1,100333
740,141,8,vilnius,5,irish,1,100333
408,139,5,vilnius,5,irish,1,100333
687,139,4,vilnius,5,irish,1,100333
516,320,5,vilnius,5,irish,1,100333
187,167,0,vilnius,5,irish,1,100333
935,78,0,vilnius,5,irish,1,100333
221,59,0,vilnius,5,irish,1,100333
648,64,0,vilnius,5,irish,1,100333
104,60,19,vilnius,5,irish,1,100333
61,235,10,vilnius,5,irish,1,100333
765,61,11,vilnius,5,irish,1,100333
461,60,0,vilnius,5,irish,1,100333
420,60,0,vilnius,5,irish,1,100333
59,118,0,vilnius,5,irish,1,100333
545,142,0,vilnius,5,irish,1,100333
118,105,4,vilnius,5,irish,1,100333
820,219,4,vilnius,5,irish,1,100333
406,59,0,vilnius,5,irish,1,100333
896,60,0,vilnius,5,irish,1,100333
956,99,0,vilnius,5,irish,1,100333
955,77,0,vilnius,5,irish,1,100333
340,84,0,vilnius,5,irish,1,100333
72,60,0,vilnius,5,irish,1,100333
161,121,0,vilnius,5,irish,1,100333
294,64,0,vilnius,5,irish,1,100333
80,310,5,vilnius,5,irish,1,100333
623,214,8,vilnius,5,irish,1,100333
356,83,0,vilnius,5,irish,1,100333
533,226,4,vilnius,5,irish,1,100333
320,119,0,vilnius,5,irish,1,100333
217,133,7,vilnius,5,irish,1,100333
490,142,3,vilnius,5,irish,1,100333
84,252,9,vilnius,5,irish,1,100333
204,61,0,vilnius,5,irish,1,100333
589,64,0,vilnius,5,irish,1,100333
976,87,0,vilnius,5,irish,1,100333
607,139,0,vilnius,5,irish,1,100333
394,72,0,vilnius,5,irish,1,100333
593,60,12,vilnius,5,irish,1,100333
551,63,7,vilnius,5,irish,1,100333
794,341,5,vilnius,5,irish,1,100333
355,89,0,vilnius,5,irish,1,100333
74,120,0,vilnius,5,irish,1,100333
451,116,0,vilnius,5,irish,1,100333
189,117,0,vilnius,5,irish,1,100333
197,118,0,vilnius,5,irish,1,100333
813,120,0,vilnius,7,irish,1,104502
59,118,0,vilnius,7,irish,1,104502
568,87,10,vilnius,7,irish,1,104502
409,104,0,vilnius,7,irish,1,104502
118,105,6,vilnius,7,irish,1,104502
502,104,6,vilnius,7,irish,1,104502
956,99,0,vilnius,7,irish,1,104502
247,178,10,vilnius,7,irish,1,104502
215,85,6,vilnius,7,irish,1,104502
545,142,0,vilnius,7,irish,1,104502
896,60,0,vilnius,7,irish,1,104502
448,133,6,vilnius,7,irish,1,104502
654,229,5,vilnius,7,irish,1,104502
279,71,4,vilnius,7,irish,1,104502
533,226,5,vilnius,7,irish,1,104502
217,133,13,vilnius,7,irish,1,104502
620,231,4,vilnius,7,irish,1,104502
819,126,15,vilnius,7,irish,1,104502
432,163,6,vilnius,7,irish,1,104502
935,78,0,vilnius,7,irish,1,104502
551,63,8,vilnius,7,irish,1,104502
794,341,7,vilnius,7,irish,1,104502
740,141,10,vilnius,7,irish,1,104502
80,310,7,vilnius,7,irish,1,104502
623,214,12,vilnius,7,irish,1,104502
221,59,0,vilnius,7,irish,1,104502
204,61,0,vilnius,7,irish,1,104502
520,89,2,vilnius,7,irish,1,104502
76,62,0,vilnius,7,irish,1,104502
607,139,0,vilnius,7,irish,1,104502
479,162,0,vilnius,7,irish,1,104502
881,190,6,vilnius,7,irish,1,104502
976,87,0,vilnius,7,irish,1,104502
18,66,3,vilnius,7,irish,1,104502
887,137,6,vilnius,7,irish,1,104502
320,119,0,vilnius,7,irish,1,104502
687,139,6,vilnius,7,irish,1,104502
589,64,0,vilnius,7,irish,1,104502
74,120,1,vilnius,7,irish,1,104502
420,60,0,vilnius,7,irish,1,104502
490,142,5,vilnius,7,irish,1,104502
198,139,2,vilnius,7,irish,1,104502
464,84,0,vilnius,7,irish,1,104502
197,118,0,vilnius,7,irish,1,104502
955,77,0,vilnius,7,irish,1,104502
632,89,0,vilnius,7,irish,1,104502
72,60,0,vilnius,7,irish,1,104502
189,117,0,vilnius,7,irish,1,104502
104,60,21,vilnius,7,irish,1,104502
957,66,0,vilnius,7,irish,1,104502
461,60,0,vilnius,7,irish,1,104502
240,226,5,vilnius,7,irish,1,104502
362,102,6,vilnius,7,irish,1,104502
187,167,0,vilnius,7,irish,1,104502
408,139,7,vilnius,7,irish,1,104502
758,63,10,vilnius,7,irish,1,104502
40,118,0,vilnius,7,irish,1,104502
678,88,0,vilnius,7,irish,1,104502
593,60,14,vilnius,7,irish,1,104502
516,261,7,vilnius,7,irish,1,104502
61,235,14,vilnius,7,irish,1,104502
340,84,1,vilnius,7,irish,1,104502
670,84,0,vilnius,7,irish,1,104502
451,116,0,vilnius,7,irish,1,104502
47,161,9,vilnius,7,irish,1,104502
89,103,5,vilnius,7,irish,1,104502
288,120,0,vilnius,7,irish,1,104502
503,294,6,vilnius,7,irish,1,104502
648,64,0,vilnius,7,irish,1,104502
765,61,12,vilnius,7,irish,1,104502
84,252,13,vilnius,7,irish,1,104502
498,148,3,vilnius,7,irish,1,104502
914,61,0,vilnius,7,irish,1,104502
406,59,0,vilnius,7,irish,1,104502
136,114,4,vilnius,7,irish,1,104502
125,58,4,vilnius,7,irish,1,104502
355,89,0,vilnius,7,irish,1,104502
950,84,0,vilnius,7,irish,1,104502
294,64,0,vilnius,7,irish,1,104502
155,146,3,vilnius,7,irish,1,104502
954,141,3,vilnius,7,irish,1,104502
161,121,0,vilnius,7,irish,1,104502
394,72,0,vilnius,7,irish,1,104502
356,83,0,vilnius,7,irish,1,104502
5,162,10,vilnius,7,irish,1,104502
974,141,7,vilnius,7,irish,1,104502
605,222,5,vilnius,7,irish,1,104502
667,136,2,vilnius,7,irish,1,104502
879,120,9,vilnius,7,irish,1,104502
820,219,5,vilnius,7,irish,1,104502
177,162,0,vilnius,7,irish,1,104502
183,217,6,vilnius,7,irish,1,104502
19,59,0,vilnius,7,irish,1,104502
813,120,0,vilnius,14,irish,1,124703
974,141,14,vilnius,14,irish,1,124703
955,77,4,vilnius,14,irish,1,124703
914,61,0,vilnius,14,irish,1,124703
758,63,15,vilnius,14,irish,1,124703
620,185,10,vilnius,14,irish,1,124703
5,133,20,vilnius,14,irish,1,124703
409,104,9,vilnius,14,irish,1,124703
623,189,29,vilnius,14,irish,1,124703
408,139,14,vilnius,14,irish,1,124703
670,84,0,vilnius,14,irish,1,124703
479,162,13,vilnius,14,irish,1,124703
432,163,15,vilnius,14,irish,1,124703
76,62,0,vilnius,14,irish,1,124703
551,63,11,vilnius,14,irish,1,124703
320,119,0,vilnius,14,irish,1,124703
451,116,2,vilnius,14,irish,1,124703
279,71,6,vilnius,14,irish,1,124703
294,64,0,vilnius,14,irish,1,124703
161,121,24,vilnius,14,irish,1,124703
605,179,13,vilnius,14,irish,1,124703
189,115,18,vilnius,14,irish,1,124703
516,261,21,vilnius,14,irish,1,124703
545,142,4,vilnius,14,irish,1,124703
221,59,8,vilnius,14,irish,1,124703
956,99,7,vilnius,14,irish,1,124703
72,60,4,vilnius,14,irish,1,124703
155,117,7,vilnius,14,irish,1,124703
340,81,5,vilnius,14,irish,1,124703
464,84,0,vilnius,14,irish,1,124703
593,60,22,vilnius,14,irish,1,124703
74,120,12,vilnius,14,irish,1,124703
18,66,6,vilnius,14,irish,1,124703
19,59,5,vilnius,14,irish,1,124703
84,252,27,vilnius,14,irish,1,124703
740,141,14,vilnius,14,irish,1,124703
957,66,0,vilnius,14,irish,1,124703
356,83,0,vilnius,14,irish,1,124703
215,85,9,vilnius,14,irish,1,124703
648,64,0,vilnius,14,irish,1,124703
61,202,33,vilnius,14,irish,1,124703
533,167,13,vilnius,14,irish,1,124703
503,237,16,vilnius,14,irish,1,124703
89,103,10,vilnius,14,irish,1,124703
104,60,26,vilnius,14,irish,1,124703
765,61,15,vilnius,14,irish,1,124703
498,118,7,vilnius,14,irish,1,124703
136,114,10,vilnius,14,irish,1,124703
355,89,6,vilnius,14,irish,1,124703
247,178,20,vilnius,14,irish,1,124703
406,59,4,vilnius,14,irish,1,124703
667,136,10,vilnius,14,irish,1,124703
881,190,12,vilnius,14,irish,1,124703
183,188,17,vilnius,14,irish,1,124703
59,118,0,vilnius,14,irish,1,124703
589,64,0,vilnius,14,irish,1,124703
288,120,0,vilnius,14,irish,1,124703
420,60,0,vilnius,14,irish,1,124703
448,133,14,vilnius,14,irish,1,124703
794,213,30,vilnius,14,irish,1,124703
240,196,15,vilnius,14,irish,1,124703
490,142,12,vilnius,14,irish,1,124703
80,253,20,vilnius,14,irish,1,124703
125,58,8,vilnius,14,irish,1,124703
820,178,13,vilnius,14,irish,1,124703
954,141,14,vilnius,14,irish,1,124703
819,126,33,vilnius,14,irish,1,124703
568,87,19,vilnius,14,irish,1,124703
204,61,5,vilnius,14,irish,1,124703
47,161,19,vilnius,14,irish,1,124703
502,104,11,vilnius,14,irish,1,124703
879,120,20,vilnius,14,irish,1,124703
976,87,0,vilnius,14,irish,1,124703
197,118,0,vilnius,14,irish,1,124703
177,162,6,vilnius,14,irish,1,124703
896,60,0,vilnius,14,irish,1,124703
678,88,10,vilnius,14,irish,1,124703
950,84,0,vilnius,14,irish,1,124703
394,72,6,vilnius,14,irish,1,124703
935,78,4,vilnius,14,irish,1,124703
362,102,11,vilnius,14,irish,1,124703
654,184,12,vilnius,14,irish,1,124703
887,137,14,vilnius,14,irish,1,124703
40,118,0,vilnius,14,irish,1,124703
118,105,11,vilnius,14,irish,1,124703
607,139,0,vilnius,14,irish,1,124703
217,133,29,vilnius,14,irish,1,124703
187,167,15,vilnius,14,irish,1,124703
461,60,7,vilnius,14,irish,1,124703
632,89,3,vilnius,14,irish,1,124703
687,139,14,vilnius,14,irish,1,124703
520,89,6,vilnius,14,irish,1,124703
198,139,12,vilnius,14,irish,1,124703
198,115,72,vilnius,34,irish,0,166346
47,126,105,vilnius,34,irish,0,166346
18,53,33,vilnius,34,irish,0,166346
240,143,114,vilnius,34,irish,0,166346
914,59,31,vilnius,34,irish,0,166346
59,114,74,vilnius,34,irish,0,166346
516,185,161,vilnius,34,irish,0,166346
136,84,56,vilnius,34,irish,0,166346
394,59,68,vilnius,34,irish,0,166346
545,121,72,vilnius,34,irish,0,166346
187,131,124,vilnius,34,irish,0,166346
221,56,35,vilnius,34,irish,0,166346
448,108,70,vilnius,34,irish,0,166346
520,84,31,vilnius,34,irish,0,166346
76,62,27,vilnius,34,irish,0,166346
887,108,70,vilnius,34,irish,0,166346
