hotel_id,price,stock,city,date,language,mobile,avatar_id
972,84,31,paris,35,austrian,1,78481
853,156,78,paris,35,austrian,1,78481
56,194,111,paris,35,austrian,1,78481
176,91,25,paris,35,austrian,1,78481
222,265,150,paris,35,austrian,1,78481
858,184,110,paris,35,austrian,1,78481
359,123,59,paris,35,austrian,1,78481
640,161,70,paris,35,austrian,1,78481
736,196,110,paris,35,austrian,1,78481
705,130,60,paris,35,austrian,1,78481
817,199,103,paris,35,austrian,1,78481
162,286,150,paris,35,austrian,1,78481
323,286,155,paris,35,austrian,1,78481
421,121,64,paris,35,austrian,1,78481
254,167,82,paris,35,austrian,1,78481
885,181,74,paris,35,austrian,1,78481
841,83,70,paris,35,austrian,1,78481
227,85,32,paris,35,austrian,1,78481
656,113,64,paris,35,austrian,1,78481
980,116,64,paris,35,austrian,1,78481
797,121,70,paris,35,austrian,1,78481
526,281,155,paris,35,austrian,1,78481
564,97,31,paris,35,austrian,1,78481
95,265,174,paris,35,austrian,1,78481
299,115,76,paris,35,austrian,1,78481
159,184,116,paris,35,austrian,1,78481
21,83,36,paris,35,austrian,1,78481
27,266,169,paris,35,austrian,1,78481
339,201,108,paris,35,austrian,1,78481
257,171,73,paris,35,austrian,1,78481
188,90,36,paris,35,austrian,1,78481
963,118,66,paris,35,austrian,1,78481
663,158,84,paris,35,austrian,1,78481
17,87,35,paris,35,austrian,1,78481
338,199,102,paris,35,austrian,1,78481
808,268,145,paris,35,austrian,1,78481
842,305,143,paris,35,austrian,1,78481
379,277,162,paris,35,austrian,1,78481
912,174,73,paris,35,austrian,1,78481
306,199,105,paris,35,austrian,1,78481
884,186,111,paris,35,austrian,1,78481
645,167,78,paris,35,austrian,1,78481
290,174,73,paris,35,austrian,1,78481
595,156,84,paris,35,austrian,1,78481
776,169,77,paris,35,austrian,1,78481
94,265,193,paris,35,austrian,1,78481
522,115,63,paris,35,austrian,1,78481
946,197,104,paris,35,austrian,1,78481
419,113,67,paris,35,austrian,1,78481
477,84,84,paris,35,austrian,1,78481
199,208,104,paris,35,austrian,1,78481
274,159,76,paris,35,austrian,1,78481
617,298,152,paris,35,austrian,1,78481
41,118,60,paris,35,austrian,1,78481
576,197,102,paris,35,austrian,1,78481
192,121,33,paris,35,austrian,1,78481
937,187,104,paris,35,austrian,1,78481
216,196,108,paris,35,austrian,1,78481
560,162,78,paris,35,austrian,1,78481
69,267,194,paris,35,austrian,1,78481
584,269,165,paris,35,austrian,1,78481
119,184,117,paris,35,austrian,1,78481
29,194,109,paris,35,austrian,1,78481
28,132,60,paris,35,austrian,1,78481
734,123,61,paris,35,austrian,1,78481
631,85,32,paris,35,austrian,1,78481
558,89,31,paris,35,austrian,1,78481
447,113,66,paris,35,austrian,1,78481
767,177,38,paris,25,austrian,0,78518
477,92,41,paris,25,austrian,0,78518
576,231,45,paris,25,austrian,0,78518
188,93,23,paris,25,austrian,0,78518
782,291,96,paris,25,austrian,0,78518
584,317,71,paris,25,austrian,0,78518
65,177,40,paris,25,austrian,0,78518
526,303,79,paris,25,austrian,0,78518
748,192,78,paris,25,austrian,0,78518
980,125,28,paris,25,austrian,0,78518
885,187,42,paris,25,austrian,0,78518
150,204,52,paris,25,austrian,0,78518
123,122,26,paris,25,austrian,0,78518
803,311,70,paris,25,austrian,0,78518
571,300,74,paris,25,austrian,0,78518
222,286,78,paris,25,austrian,0,78518
790,311,71,paris,25,austrian,0,78518
579,87,19,paris,25,austrian,0,78518
62,92,15,paris,25,austrian,0,78518
95,311,72,paris,25,austrian,0,78518
412,291,126,paris,25,austrian,0,78518
582,224,50,paris,25,austrian,0,78518
640,181,35,paris,25,austrian,0,78518
942,215,48,paris,25,austrian,0,78518
656,128,28,paris,25,austrian,0,78518
14,165,42,paris,25,austrian,0,78518
946,222,48,paris,25,austrian,0,78518
629,95,30,paris,25,austrian,0,78518
614,96,12,paris,25,austrian,0,78518
841,94,30,paris,25,austrian,0,78518
119,208,50,paris,25,austrian,0,78518
165,177,43,paris,25,austrian,0,78518
484,134,24,paris,25,austrian,0,78518
963,122,38,paris,25,austrian,0,78518
949,309,71,paris,25,austrian,0,78518
863,288,73,paris,25,austrian,0,78518
534,313,58,paris,25,austrian,0,78518
736,203,53,paris,25,austrian,0,78518
903,98,30,paris,25,austrian,0,78518
785,222,38,paris,25,austrian,0,78518
24,267,98,paris,25,austrian,0,78518
436,271,126,paris,25,austrian,0,78518
299,126,24,paris,25,austrian,0,78518
868,196,57,paris,25,austrian,0,78518
421,148,27,paris,25,austrian,0,78518
599,113,50,paris,25,austrian,0,78518
634,95,12,paris,25,austrian,0,78518
580,139,24,paris,25,austrian,0,78518
992,91,12,paris,25,austrian,0,78518
327,248,42,paris,25,austrian,0,78518
858,216,45,paris,25,austrian,0,78518
447,128,28,paris,25,austrian,0,78518
306,215,49,paris,25,austrian,0,78518
795,181,22,paris,25,austrian,0,78518
573,327,82,paris,25,austrian,0,78518
357,177,36,paris,25,austrian,0,78518
722,181,30,paris,25,austrian,0,78518
866,313,75,paris,25,austrian,0,78518
115,117,48,paris,25,austrian,0,78518
998,220,48,paris,25,austrian,0,78518
926,206,56,paris,25,austrian,0,78518
379,299,80,paris,25,austrian,0,78518
254,180,38,paris,25,austrian,0,78518
684,88,17,paris,25,austrian,0,78518
49,177,48,paris,25,austrian,0,78518
229,208,45,paris,25,austrian,0,78518
522,129,29,paris,25,austrian,0,78518
29,236,44,paris,25,austrian,0,78518
911,123,39,paris,25,austrian,0,78518
776,175,3,paris,25,austrian,0,78518
207,180,34,paris,25,austrian,0,78518
853,184,34,paris,25,austrian,0,78518
975,181,40,paris,25,austrian,0,78518
700,195,106,paris,25,austrian,0,78518
27,275,97,paris,25,austrian,0,78518
301,131,26,paris,25,austrian,0,78518
69,276,135,paris,25,austrian,0,78518
970,276,80,paris,25,austrian,0,78518
986,211,48,paris,25,austrian,0,78518
882,216,45,paris,25,austrian,0,78518
595,177,34,paris,25,austrian,0,78518
342,126,18,paris,25,austrian,0,78518
792,93,37,paris,25,austrian,0,78518
339,234,41,paris,25,austrian,0,78518
645,177,32,paris,25,austrian,0,78518
825,177,38,paris,25,austrian,0,78518
731,198,34,paris,25,austrian,0,78518
323,295,82,paris,25,austrian,0,78518
0,197,66,paris,25,austrian,0,78518
467,280,91,paris,25,austrian,0,78518
314,128,24,paris,25,austrian,0,78518
972,94,12,paris,25,austrian,0,78518
937,220,43,paris,25,austrian,0,78518
182,170,44,paris,25,austrian,0,78518
492,128,29,paris,25,austrian,0,78518
735,128,29,paris,25,austrian,0,78518
225,187,30,paris,25,austrian,0,78518
331,100,28,paris,25,austrian,0,78518
56,218,52,paris,25,austrian,0,78518
647,140,26,paris,25,austrian,0,78518
560,168,45,paris,25,austrian,0,78518
338,215,54,paris,25,austrian,0,78518
910,92,22,paris,25,austrian,0,78518
884,209,48,paris,25,austrian,0,78518
817,224,47,paris,25,austrian,0,78518
359,133,29,paris,25,austrian,0,78518
392,178,42,paris,25,austrian,0,78518
66,160,38,paris,25,austrian,0,78518
948,203,55,paris,25,austrian,0,78518
602,118,18,paris,25,austrian,0,78518
705,157,24,paris,25,austrian,0,78518
238,175,33,paris,25,austrian,0,78518
837,278,85,paris,25,austrian,0,78518
248,206,54,paris,25,austrian,0,78518
808,302,67,paris,25,austrian,0,78518
708,169,40,paris,25,austrian,0,78518
823,206,50,paris,25,austrian,0,78518
176,94,0,paris,25,austrian,0,78518
199,233,43,paris,25,austrian,0,78518
851,93,34,paris,25,austrian,0,78518
305,181,34,paris,25,austrian,0,78518
94,274,117,paris,25,austrian,0,78518
259,134,21,paris,25,austrian,0,78518
509,98,0,paris,25,austrian,0,78518
162,295,85,paris,25,austrian,0,78518
742,284,73,paris,25,austrian,0,78518
564,101,5,paris,25,austrian,0,78518
419,122,36,paris,25,austrian,0,78518
148,125,26,paris,25,austrian,0,78518
738,129,35,paris,25,austrian,0,78518
723,92,14,paris,25,austrian,0,78518
216,211,56,paris,25,austrian,0,78518
308,211,52,paris,25,austrian,0,78518
274,187,34,paris,25,austrian,0,78518
159,216,46,paris,25,austrian,0,78518
797,131,31,paris,25,austrian,0,78518
741,192,32,paris,25,austrian,0,78518
41,138,25,paris,25,austrian,0,78518
734,139,28,paris,25,austrian,0,78518
912,180,0,paris,25,austrian,0,78518
474,163,37,paris,25,austrian,0,78518
130,208,54,paris,25,austrian,0,78518
17,90,19,paris,25,austrian,0,78518
617,308,78,paris,25,austrian,0,78518
558,100,13,paris,25,austrian,0,78518
397,317,62,paris,25,austrian,0,78518
889,180,36,paris,25,austrian,0,78518
28,142,28,paris,25,austrian,0,78518
756,218,52,paris,25,austrian,0,78518
21,92,17,paris,25,austrian,0,78518
121,89,19,paris,25,austrian,0,78518
663,170,40,paris,25,austrian,0,78518
540,326,66,paris,25,austrian,0,78518
132,283,93,paris,25,austrian,0,78518
449,199,50,paris,25,austrian,0,78518
192,131,14,paris,25,austrian,0,78518
842,340,52,paris,25,austrian,0,78518
612,204,52,paris,25,austrian,0,78518
577,191,31,paris,25,austrian,0,78518
133,173,18,paris,25,austrian,0,78518
415,139,28,paris,25,austrian,0,78518
631,91,5,paris,25,austrian,0,78518
290,187,32,paris,25,austrian,0,78518
257,184,30,paris,25,austrian,0,78518
227,88,18,paris,25,austrian,0,78518
17,87,31,paris,33,austrian,0,78526
229,184,96,paris,33,austrian,0,78526
741,180,66,paris,33,austrian,0,78526
595,156,71,paris,33,austrian,0,78526
708,163,66,paris,33,austrian,0,78526
162,286,137,paris,33,austrian,0,78526
397,281,136,paris,33,austrian,0,78526
942,190,87,paris,33,austrian,0,78526
735,118,51,paris,33,austrian,0,78526
663,164,73,paris,33,austrian,0,78526
582,199,93,paris,33,austrian,0,78526
412,281,163,paris,33,austrian,0,78526
21,83,33,paris,33,austrian,0,78526
27,266,153,paris,33,austrian,0,78526
823,199,92,paris,33,austrian,0,78526
705,135,50,paris,33,austrian,0,78526
192,121,30,paris,33,austrian,0,78526
647,124,49,paris,33,austrian,0,78526
742,263,127,paris,33,austrian,0,78526
722,168,64,paris,33,austrian,0,78526
130,193,91,paris,33,austrian,0,78526
222,277,134,paris,33,austrian,0,78526
723,81,29,paris,33,austrian,0,78526
257,171,64,paris,33,austrian,0,78526
795,175,68,paris,33,austrian,0,78526
868,181,101,paris,33,austrian,0,78526
306,199,91,paris,33,austrian,0,78526
734,129,53,paris,33,austrian,0,78526
629,92,60,paris,33,austrian,0,78526
254,167,72,paris,33,austrian,0,78526
477,84,72,paris,33,austrian,0,78526
66,147,80,paris,33,austrian,0,78526
599,109,68,paris,33,austrian,0,78526
998,196,100,paris,33,austrian,0,78526
56,194,95,paris,33,austrian,0,78526
926,183,95,paris,33,austrian,0,78526
150,197,92,paris,33,austrian,0,78526
165,160,78,paris,33,austrian,0,78526
634,87,27,paris,33,austrian,0,78526
573,316,135,paris,33,austrian,0,78526
640,168,58,paris,33,austrian,0,78526
797,121,62,paris,33,austrian,0,78526
645,167,69,paris,33,austrian,0,78526
301,116,51,paris,33,austrian,0,78526
227,85,29,paris,33,austrian,0,78526
885,181,66,paris,33,austrian,0,78526
558,89,26,paris,33,austrian,0,78526
188,90,33,paris,33,austrian,0,78526
736,196,96,paris,33,austrian,0,78526
29,202,97,paris,33,austrian,0,78526
841,83,62,paris,33,austrian,0,78526
225,167,64,paris,33,austrian,0,78526
903,90,64,paris,33,austrian,0,78526
62,81,30,paris,33,austrian,0,78526
299,115,64,paris,33,austrian,0,78526
133,168,66,paris,33,austrian,0,78526
825,171,70,paris,33,austrian,0,78526
882,193,96,paris,33,austrian,0,78526
790,277,128,paris,33,austrian,0,78526
808,268,124,paris,33,austrian,0,78526
577,177,64,paris,33,austrian,0,78526
946,197,90,paris,33,austrian,0,78526
182,161,80,paris,33,austrian,0,78526
248,190,92,paris,33,austrian,0,78526
274,167,66,paris,33,austrian,0,78526
24,259,167,paris,33,austrian,0,78526
851,87,62,paris,33,austrian,0,78526
912,174,58,paris,33,austrian,0,78526
338,199,88,paris,33,austrian,0,78526
792,87,64,paris,33,austrian,0,78526
602,112,32,paris,33,austrian,0,78526
199,208,91,paris,33,austrian,0,78526
949,287,134,paris,33,austrian,0,78526
290,174,63,paris,33,austrian,0,78526
14,159,61,paris,33,austrian,0,78526
0,190,97,paris,33,austrian,0,78526
748,186,115,paris,33,austrian,0,78526
963,118,60,paris,33,austrian,0,78526
756,202,90,paris,33,austrian,0,78526
884,194,95,paris,33,austrian,0,78526
522,120,54,paris,33,austrian,0,78526
910,89,32,paris,33,austrian,0,78526
584,281,135,paris,33,austrian,0,78526
937,196,91,paris,33,austrian,0,78526
863,266,151,paris,33,austrian,0,78526
526,293,133,paris,33,austrian,0,78526
700,188,127,paris,33,austrian,0,78526
379,277,139,paris,33,austrian,0,78526
49,167,81,paris,33,austrian,0,78526
837,268,143,paris,33,austrian,0,78526
115,114,68,paris,33,austrian,0,78526
119,193,99,paris,33,austrian,0,78526
159,184,97,paris,33,austrian,0,78526
41,118,52,paris,33,austrian,0,78526
853,163,64,paris,33,austrian,0,78526
803,289,134,paris,33,austrian,0,78526
842,305,125,paris,33,austrian,0,78526
308,205,90,paris,33,austrian,0,78526
509,94,25,paris,33,austrian,0,78526
419,118,58,paris,33,austrian,0,78526
339,201,92,paris,33,austrian,0,78526
776,169,63,paris,33,austrian,0,78526
65,160,76,paris,33,austrian,0,78526
889,159,68,paris,33,austrian,0,78526
323,286,141,paris,33,austrian,0,78526
564,97,26,paris,33,austrian,0,78526
684,85,29,paris,33,austrian,0,78526
331,89,52,paris,33,austrian,0,78526
259,124,44,paris,33,austrian,0,78526
94,265,175,paris,33,austrian,0,78526
866,266,151,paris,33,austrian,0,78526
123,118,52,paris,33,austrian,0,78526
474,158,64,paris,33,austrian,0,78526
121,83,33,paris,33,austrian,0,78526
617,298,137,paris,33,austrian,0,78526
576,206,90,paris,33,austrian,0,78526
327,214,88,paris,33,austrian,0,78526
484,124,52,paris,33,austrian,0,78526
69,267,180,paris,33,austrian,0,78526
986,196,98,paris,33,austrian,0,78526
580,123,47,paris,33,austrian,0,78526
95,265,153,paris,33,austrian,0,78526
357,163,64,paris,33,austrian,0,78526
817,208,88,paris,33,austrian,0,78526
305,161,70,paris,33,austrian,0,78526
238,166,72,paris,33,austrian,0,78526
392,172,74,paris,33,austrian,0,78526
534,266,137,paris,33,austrian,0,78526
782,281,155,paris,33,austrian,0,78526
911,119,67,paris,33,austrian,0,78526
948,196,100,paris,33,austrian,0,78526
731,177,66,paris,33,austrian,0,78526
415,123,54,paris,33,austrian,0,78526
467,271,133,paris,33,austrian,0,78526
207,174,72,paris,33,austrian,0,78526
975,175,64,paris,33,austrian,0,78526
571,278,130,paris,33,austrian,0,78526
148,121,54,paris,33,austrian,0,78526
614,93,28,paris,33,austrian,0,78526
216,205,94,paris,33,austrian,0,78526
540,290,136,paris,33,austrian,0,78526
342,120,31,paris,33,austrian,0,78526
421,127,55,paris,33,austrian,0,78526
612,188,97,paris,33,austrian,0,78526
447,113,56,paris,33,austrian,0,78526
492,117,60,paris,33,austrian,0,78526
631,88,27,paris,33,austrian,0,78526
980,119,54,paris,33,austrian,0,78526
992,88,28,paris,33,austrian,0,78526
132,274,139,paris,33,austrian,0,78526
28,137,51,paris,33,austrian,0,78526
359,123,51,paris,33,austrian,0,78526
785,197,83,paris,33,austrian,0,78526
858,193,95,paris,33,austrian,0,78526
176,91,19,paris,33,austrian,0,78526
436,262,172,paris,33,austrian,0,78526
656,113,52,paris,33,austrian,0,78526
579,84,31,paris,33,austrian,0,78526
738,119,57,paris,33,austrian,0,78526
972,84,27,paris,33,austrian,0,78526
449,193,93,paris,33,austrian,0,78526
970,267,154,paris,33,austrian,0,78526
560,162,70,paris,33,austrian,0,78526
314,122,52,paris,33,austrian,0,78526
767,171,66,paris,33,austrian,0,78526
123,113,68,paris,37,austrian,0,78530
948,196,125,paris,37,austrian,0,78530
573,292,170,paris,37,austrian,0,78530
645,167,88,paris,37,austrian,0,78530
359,123,69,paris,37,austrian,0,78530
795,168,88,paris,37,austrian,0,78530
742,251,174,paris,37,austrian,0,78530
949,275,169,paris,37,austrian,0,78530
577,171,85,paris,37,austrian,0,78530
790,265,177,paris,37,austrian,0,78530
65,160,95,paris,37,austrian,0,78530
338,190,117,paris,37,austrian,0,78530
792,87,87,paris,37,austrian,0,78530
942,183,120,paris,37,austrian,0,78530
419,113,77,paris,37,austrian,0,78530
339,193,125,paris,37,austrian,0,78530
579,84,38,paris,37,austrian,0,78530
534,266,188,paris,37,austrian,0,78530
421,121,74,paris,37,austrian,0,78530
882,193,125,paris,37,austrian,0,78530
192,121,37,paris,37,austrian,0,78530
159,184,136,paris,37,austrian,0,78530
825,171,92,paris,37,austrian,0,78530
392,172,88,paris,37,austrian,0,78530
207,174,90,paris,37,austrian,0,78530
912,174,86,paris,37,austrian,0,78530
526,269,179,paris,37,austrian,0,78530
797,121,77,paris,37,austrian,0,78530
66,147,98,paris,37,austrian,0,78530
17,87,40,paris,37,austrian,0,78530
617,286,168,paris,37,austrian,0,78530
227,85,36,paris,37,austrian,0,78530
599,109,80,paris,37,austrian,0,78530
866,266,192,paris,37,austrian,0,78530
176,91,31,paris,37,austrian,0,78530
708,163,84,paris,37,austrian,0,78530
290,174,82,paris,37,austrian,0,78530
274,159,92,paris,37,austrian,0,78530
24,259,206,paris,37,austrian,0,78530
447,113,74,paris,37,austrian,0,78530
723,81,37,paris,37,austrian,0,78530
379,277,184,paris,37,austrian,0,78530
868,181,129,paris,37,austrian,0,78530
767,163,86,paris,37,austrian,0,78530
132,262,182,paris,37,austrian,0,78530
492,117,76,paris,37,austrian,0,78530
150,188,121,paris,37,austrian,0,78530
412,281,190,paris,37,austrian,0,78530
49,167,95,paris,37,austrian,0,78530
342,120,39,paris,37,austrian,0,78530
28,127,69,paris,37,austrian,0,78530
415,123,69,paris,37,austrian,0,78530
522,115,72,paris,37,austrian,0,78530
853,156,91,paris,37,austrian,0,78530
986,196,127,paris,37,austrian,0,78530
