hotel_id,price,stock,city,date,language,mobile,avatar_id
672,310,1,vienna,3,irish,1,78496
890,86,0,vienna,3,irish,1,78496
438,117,0,vienna,3,irish,1,78496
755,87,0,vienna,3,irish,1,78496
704,117,0,vienna,3,irish,1,78496
368,82,0,vienna,3,irish,1,78496
662,308,2,vienna,3,irish,1,78496
195,156,0,vienna,3,irish,1,78496
530,109,3,vienna,3,irish,1,78496
226,116,0,vienna,3,irish,1,78496
524,324,2,vienna,3,irish,1,78496
245,148,3,vienna,3,irish,1,78496
152,240,4,vienna,3,irish,1,78496
179,120,0,vienna,3,irish,1,78496
250,453,3,vienna,3,irish,1,78496
682,155,0,vienna,3,irish,1,78496
33,184,0,vienna,3,irish,1,78496
275,136,0,vienna,3,irish,1,78496
810,195,1,vienna,3,irish,1,78496
661,135,1,vienna,3,irish,1,78496
753,165,0,vienna,3,irish,1,78496
839,186,7,vienna,3,irish,1,78496
494,225,1,vienna,3,irish,1,78496
652,147,2,vienna,3,irish,1,78496
210,136,4,vienna,3,irish,1,78496
372,133,2,vienna,3,irish,1,78496
63,159,0,vienna,3,irish,1,78496
931,316,2,vienna,3,irish,1,78496
255,208,4,vienna,3,irish,1,78496
457,159,0,vienna,3,irish,1,78496
426,102,52,vienna,32,irish,0,78525
446,113,22,vienna,32,irish,0,78525
255,171,82,vienna,32,irish,0,78525
128,187,83,vienna,32,irish,0,78525
775,83,25,vienna,32,irish,0,78525
35,82,31,vienna,32,irish,0,78525
693,244,143,vienna,32,irish,0,78525
943,188,97,vienna,32,irish,0,78525
977,119,50,vienna,32,irish,0,78525
535,147,66,vienna,32,irish,0,78525
15,255,140,vienna,32,irish,0,78525
336,115,54,vienna,32,irish,0,78525
266,80,26,vienna,32,irish,0,78525
928,82,31,vienna,32,irish,0,78525
801,179,92,vienna,32,irish,0,78525
846,176,88,vienna,32,irish,0,78525
652,111,52,vienna,32,irish,0,78525
457,145,25,vienna,32,irish,0,78525
890,83,26,vienna,32,irish,0,78525
210,104,51,vienna,32,irish,0,78525
403,276,116,vienna,32,irish,0,78525
833,153,54,vienna,32,irish,0,78525
675,106,28,vienna,32,irish,0,78525
37,171,94,vienna,32,irish,0,78525
68,141,67,vienna,32,irish,0,78525
11,168,100,vienna,32,irish,0,78525
666,80,55,vienna,32,irish,0,78525
152,166,109,vienna,32,irish,0,78525
263,108,58,vienna,32,irish,0,78525
877,83,25,vienna,32,irish,0,78525
927,173,93,vienna,32,irish,0,78525
462,82,26,vienna,32,irish,0,78525
171,75,48,vienna,32,irish,0,78525
220,73,58,vienna,32,irish,0,78525
661,102,49,vienna,32,irish,0,78525
354,96,30,vienna,32,irish,0,78525
848,171,108,vienna,32,irish,0,78525
456,146,64,vienna,32,irish,0,78525
524,188,91,vienna,32,irish,0,78525
646,111,54,vienna,32,irish,0,78525
962,141,56,vienna,32,irish,0,78525
57,157,70,vienna,32,irish,0,78525
33,147,60,vienna,32,irish,0,78525
173,110,49,vienna,32,irish,0,78525
275,118,47,vienna,32,irish,0,78525
692,244,145,vienna,32,irish,0,78525
940,150,54,vienna,32,irish,0,78525
672,181,85,vienna,32,irish,0,78525
292,181,84,vienna,32,irish,0,78525
565,278,117,vienna,32,irish,0,78525
372,101,47,vienna,32,irish,0,78525
979,145,66,vienna,32,irish,0,78525
236,84,23,vienna,32,irish,0,78525
919,78,26,vienna,32,irish,0,78525
382,153,63,vienna,32,irish,0,78525
98,148,72,vienna,32,irish,0,78525
87,167,102,vienna,32,irish,0,78525
268,108,56,vienna,32,irish,0,78525
635,105,53,vienna,32,irish,0,78525
713,179,80,vienna,32,irish,0,78525
810,108,55,vienna,32,irish,0,78525
549,111,27,vienna,32,irish,0,78525
626,112,49,vienna,32,irish,0,78525
226,108,49,vienna,32,irish,0,78525
784,114,47,vienna,32,irish,0,78525
730,172,106,vienna,32,irish,0,78525
184,264,119,vienna,32,irish,0,78525
924,141,63,vienna,32,irish,0,78525
839,181,92,vienna,32,irish,0,78525
753,149,80,vienna,32,irish,0,78525
875,111,25,vienna,32,irish,0,78525
250,241,121,vienna,32,irish,0,78525
63,151,74,vienna,32,irish,0,78525
8,111,48,vienna,32,irish,0,78525
343,79,32,vienna,32,irish,0,78525
116,108,25,vienna,32,irish,0,78525
920,105,52,vienna,32,irish,0,78525
428,105,70,vienna,32,irish,0,78525
613,171,74,vienna,32,irish,0,78525
755,81,27,vienna,32,irish,0,78525
703,153,57,vienna,32,irish,0,78525
195,145,27,vienna,32,irish,0,78525
64,85,48,vienna,32,irish,0,78525
315,255,121,vienna,32,irish,0,78525
931,184,88,vienna,32,irish,0,78525
699,119,47,vienna,32,irish,0,78525
511,159,106,vienna,32,irish,0,78525
168,261,125,vienna,32,irish,0,78525
70,179,90,vienna,32,irish,0,78525
26,173,88,vienna,32,irish,0,78525
179,115,56,vienna,32,irish,0,78525
494,187,87,vienna,32,irish,0,78525
530,103,28,vienna,32,irish,0,78525
704,114,24,vienna,32,irish,0,78525
438,111,23,vienna,32,irish,0,78525
368,79,25,vienna,32,irish,0,78525
245,138,32,vienna,32,irish,0,78525
996,102,53,vienna,32,irish,0,78525
219,171,85,vienna,32,irish,0,78525
167,84,24,vienna,32,irish,0,78525
662,179,90,vienna,32,irish,0,78525
682,150,23,vienna,32,irish,0,78525
239,274,121,vienna,32,irish,0,78525
278,113,26,vienna,32,irish,0,78525
231,146,26,vienna,32,irish,0,78525
610,79,29,vienna,32,irish,0,78525
462,84,8,vienna,23,irish,0,86003
168,272,58,vienna,23,irish,0,86003
226,113,16,vienna,23,irish,0,86003
530,105,15,vienna,23,irish,0,86003
682,150,4,vienna,23,irish,0,86003
890,83,9,vienna,23,irish,0,86003
511,159,74,vienna,23,irish,0,86003
57,157,32,vienna,23,irish,0,86003
426,107,23,vienna,23,irish,0,86003
924,154,29,vienna,23,irish,0,86003
646,111,34,vienna,23,irish,0,86003
239,307,46,vienna,23,irish,0,86003
535,153,32,vienna,23,irish,0,86003
315,267,67,vienna,23,irish,0,86003
565,290,58,vienna,23,irish,0,86003
343,82,19,vienna,23,irish,0,86003
33,153,30,vienna,23,irish,0,86003
167,84,11,vienna,23,irish,0,86003
128,224,34,vienna,23,irish,0,86003
846,199,39,vienna,23,irish,0,86003
275,132,18,vienna,23,irish,0,86003
775,83,9,vienna,23,irish,0,86003
26,173,44,vienna,23,irish,0,86003
662,187,41,vienna,23,irish,0,86003
877,85,9,vienna,23,irish,0,86003
210,104,32,vienna,23,irish,0,86003
255,187,36,vienna,23,irish,0,86003
179,117,30,vienna,23,irish,0,86003
996,112,24,vienna,23,irish,0,86003
635,115,25,vienna,23,irish,0,86003
70,187,48,vienna,23,irish,0,86003
848,171,64,vienna,23,irish,0,86003
610,79,20,vienna,23,irish,0,86003
438,114,9,vienna,23,irish,0,86003
875,111,12,vienna,23,irish,0,86003
278,117,12,vienna,23,irish,0,86003
250,252,60,vienna,23,irish,0,86003
839,181,60,vienna,23,irish,0,86003
231,156,13,vienna,23,irish,0,86003
943,188,49,vienna,23,irish,0,86003
833,153,0,vienna,23,irish,0,86003
675,106,20,vienna,23,irish,0,86003
928,85,16,vienna,23,irish,0,86003
704,114,3,vienna,23,irish,0,86003
266,83,13,vienna,23,irish,0,86003
68,162,26,vienna,23,irish,0,86003
236,84,12,vienna,23,irish,0,86003
692,244,69,vienna,23,irish,0,86003
428,105,52,vienna,23,irish,0,86003
336,119,25,vienna,23,irish,0,86003
195,151,10,vienna,23,irish,0,86003
37,187,47,vienna,23,irish,0,86003
962,144,30,vienna,23,irish,0,86003
613,194,33,vienna,23,irish,0,86003
666,85,25,vienna,23,irish,0,86003
703,159,28,vienna,23,irish,0,86003
372,105,22,vienna,23,irish,0,86003
699,130,24,vienna,23,irish,0,86003
219,187,39,vienna,23,irish,0,86003
184,274,58,vienna,23,irish,0,86003
810,108,30,vienna,23,irish,0,86003
784,114,22,vienna,23,irish,0,86003
152,166,57,vienna,23,irish,0,86003
263,108,28,vienna,23,irish,0,86003
63,151,52,vienna,23,irish,0,86003
35,85,16,vienna,23,irish,0,86003
87,182,47,vienna,23,irish,0,86003
626,117,25,vienna,23,irish,0,86003
977,119,36,vienna,23,irish,0,86003
713,202,34,vienna,23,irish,0,86003
98,148,39,vienna,23,irish,0,86003
457,154,11,vienna,23,irish,0,86003
940,182,23,vienna,23,irish,0,86003
382,153,37,vienna,23,irish,0,86003
494,202,36,vienna,23,irish,0,86003
446,113,0,vienna,23,irish,0,86003
116,113,12,vienna,23,irish,0,86003
171,75,26,vienna,23,irish,0,86003
730,172,63,vienna,23,irish,0,86003
755,84,13,vienna,23,irish,0,86003
672,196,34,vienna,23,irish,0,86003
753,149,54,vienna,23,irish,0,86003
292,204,34,vienna,23,irish,0,86003
652,115,27,vienna,23,irish,0,86003
931,191,42,vienna,23,irish,0,86003
927,188,40,vienna,23,irish,0,86003
801,194,43,vienna,23,irish,0,86003
220,79,22,vienna,23,irish,0,86003
11,168,56,vienna,23,irish,0,86003
979,151,26,vienna,23,irish,0,86003
693,266,62,vienna,23,irish,0,86003
64,85,5,vienna,23,irish,0,86003
524,204,38,vienna,23,irish,0,86003
368,79,3,vienna,23,irish,0,86003
15,255,75,vienna,23,irish,0,86003
661,112,20,vienna,23,irish,0,86003
268,108,30,vienna,23,irish,0,86003
354,96,17,vienna,23,irish,0,86003
8,119,24,vienna,23,irish,0,86003
549,111,12,vienna,23,irish,0,86003
403,276,59,vienna,23,irish,0,86003
920,109,9,vienna,23,irish,0,86003
456,159,24,vienna,23,irish,0,86003
919,80,11,vienna,23,irish,0,86003
173,116,17,vienna,23,irish,0,86003
245,141,19,vienna,23,irish,0,86003
801,178,129,vienna,38,irish,0,86058
426,102,77,vienna,38,irish,0,86058
979,144,98,vienna,38,irish,0,86058
179,114,77,vienna,38,irish,0,86058
924,141,96,vienna,38,irish,0,86058
666,80,80,vienna,38,irish,0,86058
368,75,39,vienna,38,irish,0,86058
457,145,38,vienna,38,irish,0,86058
266,80,39,vienna,38,irish,0,86058
784,109,73,vienna,38,irish,0,86058
116,103,40,vienna,38,irish,0,86058
704,109,38,vienna,38,irish,0,86058
87,167,146,vienna,38,irish,0,86058
996,102,82,vienna,38,irish,0,86058
184,251,185,vienna,38,irish,0,86058
315,255,188,vienna,38,irish,0,86058
775,83,37,vienna,38,irish,0,86058
195,145,40,vienna,38,irish,0,86058
255,171,132,vienna,38,irish,0,86058
219,163,132,vienna,38,irish,0,86058
675,106,38,vienna,38,irish,0,86058
428,105,86,vienna,38,irish,0,86058
662,171,134,vienna,38,irish,0,86058
128,178,131,vienna,38,irish,0,86058
26,165,133,vienna,38,irish,0,86058
635,101,83,vienna,38,irish,0,86058
626,107,79,vienna,38,irish,0,86058
652,101,78,vienna,38,irish,0,86058
931,176,134,vienna,38,irish,0,86058
943,188,128,vienna,38,irish,0,86058
11,168,143,vienna,38,irish,0,86058
336,115,75,vienna,38,irish,0,86058
354,96,41,vienna,38,irish,0,86058
919,74,39,vienna,38,irish,0,86058
456,139,98,vienna,38,irish,0,86058
98,147,98,vienna,38,irish,0,86058
610,78,38,vienna,38,irish,0,86058
168,250,193,vienna,38,irish,0,86058
171,72,73,vienna,38,irish,0,86058
152,165,148,vienna,38,irish,0,86058
382,145,96,vienna,38,irish,0,86058
37,171,138,vienna,38,irish,0,86058
848,171,146,vienna,38,irish,0,86058
693,244,195,vienna,38,irish,0,86058
920,105,76,vienna,38,irish,0,86058
753,149,104,vienna,38,irish,0,86058
263,108,81,vienna,38,irish,0,86058
877,82,39,vienna,38,irish,0,86058
833,153,92,vienna,38,irish,0,86058
928,82,41,vienna,38,irish,0,86058
699,110,72,vienna,38,irish,0,86058
275,108,77,vienna,38,irish,0,86058
755,78,40,vienna,38,irish,0,86058
250,241,191,vienna,38,irish,0,86058
343,79,41,vienna,38,irish,0,86058
236,80,35,vienna,38,irish,0,86058
210,104,73,vienna,38,irish,0,86058
890,81,38,vienna,38,irish,0,86058
15,255,196,vienna,38,irish,0,86058
875,108,36,vienna,38,irish,0,86058
239,251,184,vienna,38,irish,0,86058
672,173,134,vienna,38,irish,0,86058
940,150,88,vienna,38,irish,0,86058
64,82,78,vienna,38,irish,0,86058
535,143,101,vienna,38,irish,0,86058
524,172,136,vienna,38,irish,0,86058
70,171,140,vienna,38,irish,0,86058
167,81,38,vienna,38,irish,0,86058
63,151,96,vienna,38,irish,0,86058
713,171,132,vienna,38,irish,0,86058
730,172,142,vienna,38,irish,0,86058
530,103,41,vienna,38,irish,0,86058
268,104,77,vienna,38,irish,0,86058
927,173,132,vienna,38,irish,0,86058
245,137,43,vienna,38,irish,0,86058
646,108,74,vienna,38,irish,0,86058
613,163,132,vienna,38,irish,0,86058
682,140,38,vienna,38,irish,0,86058
846,168,134,vienna,38,irish,0,86058
8,105,78,vienna,38,irish,0,86058
661,102,77,vienna,38,irish,0,86058
692,244,207,vienna,38,irish,0,86058
57,154,97,vienna,38,irish,0,86058
549,104,41,vienna,38,irish,0,86058
438,109,37,vienna,38,irish,0,86058
839,172,136,vienna,38,irish,0,86058
565,257,191,vienna,38,irish,0,86058
403,264,185,vienna,38,irish,0,86058
226,105,78,vienna,38,irish,0,86058
977,115,73,vienna,38,irish,0,86058
511,159,143,vienna,38,irish,0,86058
33,134,96,vienna,38,irish,0,86058
462,82,39,vienna,38,irish,0,86058
173,108,76,vienna,38,irish,0,86058
220,73,84,vienna,38,irish,0,86058
810,104,81,vienna,38,irish,0,86058
35,82,40,vienna,38,irish,0,86058
372,97,74,vienna,38,irish,0,86058
646,111,56,vienna,33,irish,1,86053
98,147,76,vienna,33,irish,1,86053
530,103,30,vienna,33,irish,1,86053
35,82,32,vienna,33,irish,1,86053
943,188,102,vienna,33,irish,1,86053
63,151,76,vienna,33,irish,1,86053
730,172,111,vienna,33,irish,1,86053
368,78,28,vienna,33,irish,1,86053
250,241,132,vienna,33,irish,1,86053
33,146,64,vienna,33,irish,1,86053
236,84,25,vienna,33,irish,1,86053
195,145,30,vienna,33,irish,1,86053
231,146,28,vienna,33,irish,1,86053
446,112,24,vienna,33,irish,1,86053
278,112,28,vienna,33,irish,1,86053
37,171,102,vienna,33,irish,1,86053
610,78,30,vienna,33,irish,1,86053
924,141,70,vienna,33,irish,1,86053
168,261,134,vienna,33,irish,1,86053
372,101,51,vienna,33,irish,1,86053
219,171,92,vienna,33,irish,1,86053
173,110,54,vienna,33,irish,1,86053
672,180,92,vienna,33,irish,1,86053
692,244,154,vienna,33,irish,1,86053
682,150,25,vienna,33,irish,1,86053
755,81,29,vienna,33,irish,1,86053
775,83,27,vienna,33,irish,1,86053
70,178,97,vienna,33,irish,1,86053
511,159,111,vienna,33,irish,1,86053
753,149,84,vienna,33,irish,1,86053
26,173,93,vienna,33,irish,1,86053
890,83,27,vienna,33,irish,1,86053
116,108,27,vienna,33,irish,1,86053
403,276,126,vienna,33,irish,1,86053
15,255,150,vienna,33,irish,1,86053
979,144,72,vienna,33,irish,1,86053
626,111,53,vienna,33,irish,1,86053
354,96,31,vienna,33,irish,1,86053
635,101,57,vienna,33,irish,1,86053
977,119,52,vienna,33,irish,1,86053
613,171,83,vienna,33,irish,1,86053
456,145,69,vienna,33,irish,1,86053
382,153,66,vienna,33,irish,1,86053
494,178,93,vienna,33,irish,1,86053
877,83,27,vienna,33,irish,1,86053
8,110,52,vienna,33,irish,1,86053
275,114,51,vienna,33,irish,1,86053
833,153,62,vienna,33,irish,1,86053
565,267,126,vienna,33,irish,1,86053
266,80,29,vienna,33,irish,1,86053
179,114,60,vienna,33,irish,1,86053
239,274,130,vienna,33,irish,1,86053
699,119,51,vienna,33,irish,1,86053
848,171,115,vienna,33,irish,1,86053
703,153,62,vienna,33,irish,1,86053
428,105,73,vienna,33,irish,1,86053
226,108,54,vienna,33,irish,1,86053
662,178,97,vienna,33,irish,1,86053
535,146,72,vienna,33,irish,1,86053
11,168,107,vienna,33,irish,1,86053
713,178,88,vienna,33,irish,1,86053
343,79,34,vienna,33,irish,1,86053
64,85,52,vienna,33,irish,1,86053
152,165,115,vienna,33,irish,1,86053
263,108,62,vienna,33,irish,1,86053
68,141,72,vienna,33,irish,1,86053
661,102,54,vienna,33,irish,1,86053
846,176,94,vienna,33,irish,1,86053
784,113,51,vienna,33,irish,1,86053
255,171,88,vienna,33,irish,1,86053
292,180,90,vienna,33,irish,1,86053
426,102,55,vienna,33,irish,1,86053
875,111,26,vienna,33,irish,1,86053
210,104,53,vienna,33,irish,1,86053
919,77,28,vienna,33,irish,1,86053
245,137,34,vienna,33,irish,1,86053
940,150,60,vienna,33,irish,1,86053
928,82,33,vienna,33,irish,1,86053
438,109,25,vienna,33,irish,1,86053
666,80,60,vienna,33,irish,1,86053
315,255,133,vienna,33,irish,1,86053
927,173,99,vienna,33,irish,1,86053
167,83,26,vienna,33,irish,1,86053
920,105,56,vienna,33,irish,1,86053
652,110,55,vienna,33,irish,1,86053
524,188,97,vienna,33,irish,1,86053
549,106,29,vienna,33,irish,1,86053
457,145,27,vienna,33,irish,1,86053
839,180,98,vienna,33,irish,1,86053
704,111,26,vienna,33,irish,1,86053
220,73,62,vienna,33,irish,1,86053
675,106,29,vienna,33,irish,1,86053
268,108,60,vienna,33,irish,1,86053
962,140,60,vienna,33,irish,1,86053
171,75,52,vienna,33,irish,1,86053
184,263,127,vienna,33,irish,1,86053
931,176,94,vienna,33,irish,1,86053
693,244,154,vienna,33,irish,1,86053
336,115,57,vienna,33,irish,1,86053
462,82,28,vienna,33,irish,1,86053
57,157,74,vienna,33,irish,1,86053
801,178,98,vienna,33,irish,1,86053
996,102,58,vienna,33,irish,1,86053
87,167,109,vienna,33,irish,1,86053
128,187,92,vienna,33,irish,1,86053
810,108,58,vienna,33,irish,1,86053
15,244,242,vienna,42,irish,0,100173
839,172,176,vienna,42,irish,0,100173
646,102,98,vienna,42,irish,0,100173
195,138,49,vienna,42,irish,0,100173
70,171,176,vienna,42,irish,0,100173
920,98,98,vienna,42,irish,0,100173
236,76,48,vienna,42,irish,0,100173
662,163,175,vienna,42,irish,0,100173
919,71,50,vienna,42,irish,0,100173
239,241,250,vienna,42,irish,0,100173
610,75,50,vienna,42,irish,0,100173
675,102,49,vienna,42,irish,0,100173
220,73,101,vienna,42,irish,0,100173
833,140,121,vienna,42,irish,0,100173
931,168,173,vienna,42,irish,0,100173
699,105,99,vienna,42,irish,0,100173
87,167,177,vienna,42,irish,0,100173
730,172,173,vienna,42,irish,0,100173
457,141,48,vienna,42,irish,0,100173
255,171,172,vienna,42,irish,0,100173
924,135,124,vienna,42,irish,0,100173
33,134,128,vienna,42,irish,0,100173
530,101,51,vienna,42,irish,0,100173
810,104,101,vienna,42,irish,0,100173
943,165,168,vienna,42,irish,0,100173
877,78,49,vienna,42,irish,0,100173
755,78,49,vienna,42,irish,0,100173
704,104,50,vienna,42,irish,0,100173
703,145,122,vienna,42,irish,0,100173
962,134,99,vienna,42,irish,0,100173
8,105,100,vienna,42,irish,0,100173
940,137,121,vienna,42,irish,0,100173
184,241,245,vienna,42,irish,0,100173
382,145,122,vienna,42,irish,0,100173
368,71,51,vienna,42,irish,0,100173
152,165,178,vienna,42,irish,0,100173
210,99,98,vienna,42,irish,0,100173
167,77,50,vienna,42,irish,0,100173
996,102,101,vienna,42,irish,0,100173
494,171,174,vienna,42,irish,0,100173
549,102,50,vienna,42,irish,0,100173
35,80,50,vienna,42,irish,0,100173
977,109,97,vienna,42,irish,0,100173
666,77,101,vienna,42,irish,0,100173
927,158,173,vienna,42,irish,0,100173
336,105,97,vienna,42,irish,0,100173
263,108,101,vienna,42,irish,0,100173
784,102,98,vienna,42,irish,0,100173
168,240,248,vienna,42,irish,0,100173
171,69,100,vienna,42,irish,0,100173
848,171,176,vienna,42,irish,0,100173
98,144,121,vienna,42,irish,0,100173
68,141,124,vienna,42,irish,0,100173
173,106,99,vienna,42,irish,0,100173
565,245,239,vienna,42,irish,0,100173
661,102,98,vienna,42,irish,0,100173
682,134,50,vienna,42,irish,0,100173
535,137,125,vienna,42,irish,0,100173
245,137,51,vienna,42,irish,0,100173
875,102,49,vienna,42,irish,0,100173
63,141,122,vienna,42,irish,0,100173
426,98,100,vienna,42,irish,0,100173
693,233,240,vienna,42,irish,0,100173
372,97,97,vienna,42,irish,0,100173
128,163,173,vienna,42,irish,0,100173
446,103,49,vienna,42,irish,0,100173
37,171,174,vienna,42,irish,0,100173
179,107,96,vienna,42,irish,0,100173
268,104,100,vienna,42,irish,0,100173
928,80,50,vienna,42,irish,0,100173
343,77,50,vienna,42,irish,0,100173
672,165,174,vienna,42,irish,0,100173
275,104,98,vienna,42,irish,0,100173
